trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_5.started,slider.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,25.0182252000086,25.0182252000086,space,0.8304164999863133,,,717728,001,2023-12-11_16h58.31.394,game,2022.2.5,59.950852279984254,
,,,,,,,,25.917960399994627,25.917960399994627,,,,,,,
