text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
9.169369000010192,9.169369000010192,space,1.63764050003374,,027786,001,2023-12-04_16h41.39.644,game,2022.2.5,59.91349689014848,
,,,,23.8227316000266,,,,,,,
