text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,
11.792942599975504,11.792942599975504,space,1.0406102000270039,,,863658,001,2023-12-07_11h39.20.210,game,2022.2.5,60.38228024503825,
,,,,12.855742800049484,12.855742800049484,,,,,,,
