trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text.started,text_5.started,text_4.started,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,12.149411299964413,12.149411299964413,space,1.5176284000044689,,,,,,,,392588,001,2023-12-06_16h04.14.040,game,2022.2.5,60.28072732332034,
,,,,,,,,13.692867199890316,14.708875499898568,15.707458299933933,16.70715609996114,16.70715609996114,space,1.8815258000977337,392588,001,2023-12-06_16h04.14.040,game,2022.2.5,60.28072732332034,
