trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_5.started,slider.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,39.99607090000063,39.99607090000063,space,0.7483504000119865,,,841419,001,2023-12-11_12h25.07.667,game,2022.2.5,60.03622586894369,
,,,,,,,,40.80943220003974,40.80943220003974,,,,,,,
