trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,10.903502600034699,10.903502600034699,space,1.582922099973075,,,052716,001,2023-12-07_14h48.26.768,game,2022.2.5,60.098356950322746,
,,,,,,,,12.514960500062443,12.514960500062443,,,,,,,
