trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_5.started,slider.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.993508399929851,9.993508399929851,space,0.2917931000702083,,,908875,001,2023-12-11_11h36.39.361,game,2022.2.5,59.73662122046093,
,,,,,,,,10.355288999970071,10.355288999970071,,,,,,,
