text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,participant,session,date,expName,psychopyVersion,frameRate,
12.362447499996051,12.362447499996051,space,8.99703899997985,,915646,001,2023-12-13_13h49.25.880,game,2022.2.5,60.79847858257531,
,,,,21.383382899977732,,,,,,,
