trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_5.started,slider.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14.011721099959686,14.011721099959686,space,1.030677599948831,,,298356,001,2023-12-11_11h37.11.266,game,2022.2.5,60.60565655159047,
,,,,,,,,15.10698839998804,15.10698839998804,,,,,,,
