trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_8.started,key_resp_3.started,text_9.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.952526499982923,9.952526499982923,space,1.362469399929978,,,,258666,001,2023-12-07_13h55.19.024,game,2022.2.5,60.01457155111487,
,,,,,,,,11.347301499918103,11.347301499918103,11.347301499918103,,,,,,,
