trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.005176000064239,9.005176000064239,space,2.2747482999693602,,,824026,001,2023-12-07_14h09.34.328,game,2022.2.5,60.1336651065208,
,,,,,,,,11.299351900001056,11.299351900001056,,,,,,,
