text_2.started,key_resp.started,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
20.728392699966207,20.728392699966207,space,2.084877600078471,925839,001,2023-12-14_14h00.55.765,game,2022.2.5,60.09600938806719,
