text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.574774599983357,11.574774599983357,space,1.0664434999926016,,,,430640,001,2023-12-07_11h36.31.377,game,2022.2.5,60.04837498971506,
,,,,12.67105690005701,12.67105690005701,13.686926800059155,,,,,,,
