text_2.started,key_resp.started,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
16.92765130000771,16.92765130000771,space,1.0815176999894902,059478,001,2023-12-13_14h29.44.825,game,2022.2.5,60.0073689051258,
