text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text.started,participant,session,date,expName,psychopyVersion,frameRate,
50.95060280000325,50.95060280000325,space,0.6569988000555895,,940197,001,2023-12-06_11h57.25.839,game,2022.2.5,59.78980298291357,
,,,,65.85081199998967,,,,,,,
