trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_5.started,slider.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,13.728138299891725,13.728138299891725,space,0.8256292000878602,,,336737,001,2023-12-11_12h00.01.716,game,2022.2.5,60.034531860088876,
,,,,,,,,14.607353699975647,14.607353699975647,,,,,,,
