trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text.started,text.stopped,text_5.started,text_4.started,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,ISI,ISI_text.started,dontrespond.started,dontrespond.stopped,ISI_text.stopped,dontrespond.keys,Targetstim.started,Response.started,Accuracy,RTms,Response.keys,Response.rt,Feedback_text.started,Feedback_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14.61239420005586,14.61239420005586,space,1.0620551999891177,,,,,,,,,,,,,,,,,,,,,,,513428,001,2023-12-06_16h12.26.730,game,2022.2.5,59.944203956717445,
,,,,,,,,15.705984700005502,16.705530100036412,16.705530100036412,17.721181700006127,18.720398799981922,18.720398799981922,space,1.211822499986738,,,,,,,,,,,,,,,513428,001,2023-12-06_16h12.26.730,game,2022.2.5,59.944203956717445,
,,,,,,,,,,,,,,,,1.7338652574883076,19.952088200021535,19.952088200021535,20.68453040008899,21.700903000077233,None,21.700903000077233,21.700903000077233,1,514.2248999327421,space,0.5142248999327421,22.23337100003846,,,,,,,,
