text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,
9.055312899989076,9.055312899989076,space,0.5909826999995857,,,405877,001,2023-12-07_13h14.01.489,game,2022.2.5,60.04296676663168,
,,,,9.668514300021343,9.668514300021343,,,,,,,
