trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_5.started,slider.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.94970470003318,9.94970470003318,space,126.33933879993856,,,910790,001,2023-12-11_12h02.00.397,game,2022.2.5,60.894998140909046,
,,,,,,,,136.36200760002248,136.36200760002248,,,,,,,
