text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,
9.494044000050053,9.494044000050053,space,0.9930295000085607,,,898611,001,2023-12-07_13h49.36.738,game,2022.2.5,60.0114021554238,
,,,,10.50700099999085,10.50700099999085,,,,,,,
