text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text.started,text_5.started,participant,session,date,expName,psychopyVersion,frameRate,
9.487730900058523,9.487730900058523,space,0.8427004999248311,,,942962,001,2023-12-06_15h09.11.270,game,2022.2.5,60.152257404872444,
,,,,26.28546450007707,57.107103100046515,,,,,,,
