text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,
27.441088399966247,27.441088399966247,space,2.380725699942559,,,829586,001,2023-12-07_12h04.02.029,game,2022.2.5,60.26408931063483,
,,,,29.85069150000345,29.85069150000345,,,,,,,
