text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,
15.466912899981253,15.466912899981253,space,5.096944399992935,,,088883,001,2023-12-07_11h58.50.838,game,2022.2.5,60.0724714218881,
,,,,20.59224649996031,20.59224649996031,,,,,,,
