text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp_4.started,participant,session,date,expName,psychopyVersion,frameRate,
9.70115119998809,9.70115119998809,space,0.9131331000244245,,652853,001,2023-12-07_11h12.56.556,game,2022.2.5,60.082830218917394,
,,,,10.630327699938789,,,,,,,
