text_2.started,key_resp.started,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
12.50071890000254,12.50071890000254,space,1.909954699978698,320096,001,2023-12-13_13h43.54.113,game,2022.2.5,60.070414548124056,
