trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,text_4.stopped,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,ISI,ISI_text.started,dontrespond.started,dontrespond.stopped,ISI_text.stopped,dontrespond.keys,Targetstim.started,Response.started,Accuracy,RTms,Response.keys,Response.rt,Feedback_text.started,Feedback_text.stopped,text_6.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_4.started,text_7.started,MathsFailCounter,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.434461500000907,13.434461500000907,space,2.406500299985055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407040,001,2023-12-13_16h56.07.287,game,2022.2.5,59.88952777948705,
,,,,,,,,,,,,15.863439599983394,18.877272299985634,18.877272299985634,18.877272299985634,space,1.110978700016858,,,,,,,,,,,,,,,,,,,,,,,,407040,001,2023-12-13_16h56.07.287,game,2022.2.5,59.88952777948705,
0,0,0,0,,,,,,,,,,,,,,,1,20.010103300010087,20.010103300010087,20.010103300010087,21.025474900001427,None,21.025474900001427,21.025474900001427,1,415.0982999999542,space,0.4150982999999542,21.45907409998472,21.958153199986555,,,,,,,,,,407040,001,2023-12-13_16h56.07.287,game,2022.2.5,59.88952777948705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.958153199986555,21.958153199986555,space,0.8065175999945495,,,,,,407040,001,2023-12-13_16h56.07.287,game,2022.2.5,59.88952777948705,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.790990399982547,22.790990399982547,2,num_6,15.73298609998892,407040,001,2023-12-13_16h56.07.287,game,2022.2.5,59.88952777948705,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.92443290000665,38.92443290000665,1,num_2,8.158424499997636,407040,001,2023-12-13_16h56.07.287,game,2022.2.5,59.88952777948705,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46651359999669,47.46651359999669,,,,,,,,,,
