trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,text_4.stopped,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,ISI,ISI_text.started,dontrespond.started,dontrespond.stopped,ISI_text.stopped,dontrespond.keys,Targetstim.started,Response.started,Accuracy,RTms,Response.keys,Response.rt,Feedback_text.started,Feedback_text.stopped,text_6.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_4.started,text_7.started,key_resp_4.keys,key_resp_4.rt,text_14.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_13.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.8872401000117,1468.8872401000117,num_9,12.815509100037161,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.1619794999715,1482.1619794999715,num_7,2.276758299965877,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.921112000011,1484.921112000011,num_9,2.765086799976416,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.1362122999853,1488.1362122999853,num_7,3.4541246999870054,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.0697385999956,1492.0697385999956,num_6,3.2412052000290714,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.7526814999874,1495.7526814999874,num_7,16.549781899957452,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.7515246999683,1512.7515246999683,num_5,2.918942300020717,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.101458399964,1516.101458399964,num_7,3.5610828999779187,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.1536654999945,1520.1536654999945,num_4,4.757236100034788,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.3513722000062,1525.3513722000062,num_7,3.6876694999518804,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.5173697999562,1529.5173697999562,num_0,1.5382177000283264,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.5005866999854,1531.5005866999854,num_2,6.394174600020051,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.31726479996,1538.31726479996,num_9,4.5772031000233255,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.3665287999902,1543.3665287999902,num_2,6.752360999991652,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.5662425999762,1550.5662425999762,num_0,3.1523190999869257,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.151982899988,1554.151982899988,num_8,4.3673346999567,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.9678008999908,1558.9678008999908,num_7,1.7522393999970518,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.2323459999752,1561.2323459999752,num_3,2.3262231000117026,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.0156621999922,1564.0156621999922,num_4,2.1516545999911614,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.618021000002,1566.618021000002,num_4,7.245015599997714,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.2978643999668,1574.2978643999668,num_5,5.493183800019324,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.2483479999937,1580.2483479999937,num_1,2.3745784999919124,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.6479911999777,1583.6479911999777,space,2.7836633000406437,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955.37481129996,2955.37481129996,space,12.688470799999777,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968.091722699988,2968.091722699988,space,5.931674699997529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,2974.0415593999787,2974.0415593999787,2975.042287999997,2976.0421215000097,None,2976.0421215000097,2976.0421215000097,1,757.1693999925628,space,0.7571693999925628,2976.8388695999747,2977.341292099969,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,2977.341292099969,2977.341292099969,2980.3410493999836,2981.341336899961,None,2981.341336899961,2981.341336899961,1,482.69659996731207,space,0.48269659996731207,2981.8552042999654,2982.3575241999933,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3,2982.3575241999933,2982.3575241999933,2984.358317199978,2985.357423699985,None,2985.357423699985,2985.357423699985,1,410.91550001874566,space,0.41091550001874566,2985.791092199972,2986.29151369998,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,2,2986.29151369998,2986.29151369998,2987.29156719998,2988.3072106000036,None,2988.3072106000036,2988.3072106000036,1,677.0845000282861,space,0.6770845000282861,2989.022656999994,2989.524776700011,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3,2989.524776700011,2989.524776700011,2991.5241182000027,2992.523383199994,None,2992.523383199994,2992.523383199994,1,365.30710000079125,space,0.36530710000079125,2992.920911399997,2993.427242100006,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3,2993.427242100006,2993.427242100006,2995.440691899974,2996.4411115999683,None,2996.4411115999683,2996.4411115999683,1,591.8974000378512,space,0.5918974000378512,2997.07285940001,2997.575405200012,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,4,2997.575405200012,2997.575405200012,3000.5906183999614,3001.5903587999637,None,3001.5903587999637,3001.5903587999637,1,369.7006999864243,space,0.3697006999864243,3001.9876429999713,3002.4903331999667,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,4,3002.4903331999667,3002.4903331999667,3005.490268099995,3006.4902730999747,None,3006.4902730999747,3006.4902730999747,1,645.3465999802575,space,0.6453465999802575,3007.169966199959,3007.6733228999656,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,4,3007.6733228999656,3007.6733228999656,3010.6732478999766,3011.6731081999606,None,3011.6731081999606,3011.6731081999606,1,415.4180000186898,space,0.4154180000186898,3012.121694899979,3012.6376090999693,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,2,3012.6376090999693,3012.6376090999693,3013.6423100999673,3014.6401050999993,None,3014.6401050999993,3014.6401050999993,1,736.7647000355646,space,0.7367647000355646,3015.4029634000035,3015.906133899989,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,2,3015.906133899989,3015.906133899989,3016.9061884999974,3017.9059719999786,None,3017.9059719999786,3017.9059719999786,1,422.60529997292906,space,0.42260529997292906,3018.369491599966,3018.8747811999638,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,1,3018.8747811999638,3018.8747811999638,3018.8747811999638,3019.8894472999964,None,3019.8894472999964,3019.8894472999964,1,702.6716999826021,space,0.7026716999826021,3020.619543000008,3021.122729499999,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3,3021.122729499999,3021.122729499999,3023.1219431000063,3024.1218429,None,3024.1218429,3024.1218429,1,391.0318000125699,space,0.3910318000125699,3024.553162599972,3025.055673900002,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,4,3025.055673900002,3025.055673900002,3028.0563859000104,3029.068882099993,None,3029.068882099993,3029.068882099993,1,643.2361000333913,space,0.6432361000333913,3029.7521923999884,3030.2553398999735,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3,3030.2553398999735,3030.2553398999735,3032.254899499996,3033.254906499991,None,3033.254906499991,3033.254906499991,1,393.0195999564603,space,0.3930195999564603,3033.6874700000044,3034.1882355000125,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,1,3034.1882355000125,3034.1882355000125,3034.1882355000125,3035.1881098999875,None,3035.1881098999875,3035.1881098999875,1,565.571999992244,space,0.565571999992244,3035.785778499965,3036.2897201000014,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,4,3036.2897201000014,3036.2897201000014,3039.304881499964,3040.3052439999883,None,3040.3052439999883,3040.3052439999883,1,592.1605000039563,space,0.5921605000039563,3040.9349042999675,3041.437504599977,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,4,3041.437504599977,3041.437504599977,3044.4382654000074,3045.438946500013,None,3045.438946500013,3045.438946500013,1,450.1468000235036,space,0.4501468000235036,3045.917973099975,3046.4244894000003,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3,3046.4244894000003,3046.4244894000003,3048.4380493999925,3049.438338799984,None,3049.438338799984,3049.438338799984,1,665.8884999924339,space,0.6658884999924339,3050.13740149996,3050.638155599998,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,3,3050.638155599998,3050.638155599998,3052.6542018000036,3053.6535607000114,None,3053.6535607000114,3053.6535607000114,1,802.2954000043683,space,0.8022954000043683,3054.4843978999997,3054.9869499999913,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,3,3054.9869499999913,3054.9869499999913,3056.9869266999885,3057.9866809999803,None,3057.9866809999803,3057.9866809999803,1,405.29560000868514,space,0.40529560000868514,3058.4358958000084,3058.9420017999946,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,4,3058.9420017999946,3058.9420017999946,3061.9537634999724,3062.9531327000004,None,3062.9531327000004,3062.9531327000004,1,647.1449000528082,space,0.6471449000528082,3063.652442999999,3064.1568892999785,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,3,3064.1568892999785,3064.1568892999785,3066.1703825999866,3067.1701324000023,None,3067.1701324000023,3067.1701324000023,1,493.87130001559854,space,0.49387130001559854,3067.7003908999613,3068.2042961000116,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,4,3068.2042961000116,3068.2042961000116,3071.202761899971,3072.2200627999846,None,3072.2200627999846,3072.2200627999846,1,804.2078000144102,space,0.8042078000144102,3073.0664368,3073.5690877999878,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,1,3073.5690877999878,3073.5690877999878,3073.5690877999878,3074.5691115999944,None,3074.5691115999944,3074.5691115999944,1,544.2015000153333,space,0.5442015000153333,3075.149685100012,3075.6526956000016,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,4,3075.6526956000016,3075.6526956000016,3078.652390000003,3079.6553383999853,None,3079.6553383999853,3079.6553383999853,1,560.9973999671638,space,0.5609973999671638,3080.2501364999916,3080.752460699994,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,3,3080.752460699994,3080.752460699994,3082.754031599965,3083.7528226999566,None,3083.7528226999566,3083.7528226999566,1,575.654799991753,space,0.575654799991753,3084.3497628999758,3084.865885099978,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,2,3084.865885099978,3084.865885099978,3085.8705453999573,3086.872026900004,None,3086.872026900004,3086.872026900004,1,528.7198000005446,space,0.5287198000005446,3087.4323554000002,3087.935328599997,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,1,3087.935328599997,3087.935328599997,3087.935328599997,3088.9389298000024,None,3088.9389298000024,3088.9389298000024,1,589.9253999814391,space,0.5899253999814391,3089.5657256999984,3090.068428199971,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,4,3090.068428199971,3090.068428199971,3093.068009199982,3094.068282299966,None,3094.068282299966,3094.068282299966,1,444.1936999792233,space,0.4441936999792233,3094.5492318999604,3095.052784300002,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,3,3095.052784300002,3095.052784300002,3097.0538608999923,3098.0512226999854,None,3098.0512226999854,3098.0512226999854,1,484.9545999895781,space,0.48495459998957813,3098.5820772000006,3099.084490599984,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,3,3099.084490599984,3099.084490599984,3101.0843788000057,3102.0844111999613,None,3102.0844111999613,3102.0844111999613,1,676.0778999887407,space,0.6760778999887407,3102.7980585999903,3103.3021880000015,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,3,3103.3021880000015,3103.3021880000015,3105.3037835999858,3106.302682699985,None,3106.302682699985,3106.302682699985,1,514.3352999584749,space,0.5143352999584749,3106.8494608000037,3107.35066549998,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,4,3107.35066549998,3107.35066549998,3110.351267399965,3111.3505128999823,None,3111.3505128999823,3111.3505128999823,1,626.5280000516213,space,0.6265280000516213,3112.0147336999653,3112.516999299987,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,2,3112.516999299987,3112.516999299987,3113.5174160999595,3114.5173468999565,None,3114.5173468999565,3114.5173468999565,1,498.9900999935344,space,0.4989900999935344,3115.047824600013,3115.5504707999644,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,1,3115.5504707999644,3115.5504707999644,3115.5504707999644,3116.5500222999835,None,3116.5500222999835,3116.5500222999835,1,772.0730999717489,space,0.7720730999717489,3117.3644378999597,3117.8665931999567,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,3,3117.8665931999567,3117.8665931999567,3119.866811899992,3120.866923399968,None,3120.866923399968,3120.866923399968,1,614.3178000347689,space,0.6143178000347689,3121.514274999965,3122.0169833999826,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,3,3122.0169833999826,3122.0169833999826,3124.016602399992,3125.016664900002,None,3125.016664900002,3125.016664900002,1,599.5154000120237,space,0.5995154000120237,3125.6343026999966,3126.134158700006,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126.134158700006,3126.134158700006,space,8.43420730001526,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3134.613263099978,3134.613263099978,num_6,6.291926500038244,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141.363821899984,3141.363821899984,num_9,4.117991400009487,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145.930134299968,3145.930134299968,num_1,3.0950967999524437,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149.380280499987,3149.380280499987,num_2,2.028661300020758,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151.8636993999826,3151.8636993999826,num_4,1.6811274999636225,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154.0137737999903,3154.0137737999903,num_7,4.379399999976158,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158.86561779998,3158.86561779998,num_9,2.5909923000144772,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161.879077099962,3161.879077099962,num_1,3.602119399991352,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165.8953534999746,3165.8953534999746,num_1,2.889127800008282,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3169.2113558999845,3169.2113558999845,num_4,1.629700799996499,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171.3118565999903,3171.3118565999903,num_6,3.2816944000078365,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175.046250799962,3175.046250799962,num_5,7.450951000035275,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182.9282730999985,3182.9282730999985,num_5,4.176726799982134,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3187.5435693999752,3187.5435693999752,num_6,2.073599199997261,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190.1109617999755,3190.1109617999755,num_6,2.594230199989397,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3193.1610051000025,3193.1610051000025,num_5,3.800494399969466,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197.3770139999688,3197.3770139999688,num_4,1.8797663999721408,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.727116199967,3199.727116199967,num_0,2.603072499972768,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.7793725999654,3202.7793725999654,num_4,2.462027300032787,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3205.6931859999895,3205.6931859999895,num_4,2.5641166999703273,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208.7765186000033,3208.7765186000033,num_5,4.64043720002519,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
