text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,participant,session,date,expName,psychopyVersion,frameRate,
8.756866200012155,8.756866200012155,space,2.100348199950531,,195441,001,2023-12-05_11h58.03.983,game,2022.2.5,60.07413148324002,
,,,,10.885430499969516,,,,,,,
