trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,text_4.stopped,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,ISI,ISI_text.started,dontrespond.started,dontrespond.stopped,ISI_text.stopped,dontrespond.keys,Targetstim.started,Response.started,Accuracy,RTms,Response.keys,Response.rt,Feedback_text.started,Feedback_text.stopped,text_6.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_4.started,text_7.started,MathsFailCounter,key_resp_4.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,8.865591100000074,8.865591100000074,space,1.0949554999997417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892810,001,2023-12-11_15h21.15.545,game,2022.2.5,60.18103659441052,
,,,,,,,,,,,,9.979475800000273,10.97871750000013,10.97871750000013,10.97871750000013,space,0.6439924000001156,,,,,,,,,,,,,,,,,,,,,,,892810,001,2023-12-11_15h21.15.545,game,2022.2.5,60.18103659441052,
0,0,0,0,,,,,,,,,,,,,,,3,11.644746700000269,11.644746700000269,13.659050000000207,14.65815190000012,None,14.65815190000012,14.65815190000012,1,867.2647999997025,space,0.8672647999997025,15.540642500000104,16.041002800000115,,,,,,,,,892810,001,2023-12-11_15h21.15.545,game,2022.2.5,60.18103659441052,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.041002800000115,16.041002800000115,space,2.286953999999696,,,,,892810,001,2023-12-11_15h21.15.545,game,2022.2.5,60.18103659441052,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.354763000000275,18.354763000000275,0,None,892810,001,2023-12-11_15h21.15.545,game,2022.2.5,60.18103659441052,
