text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text.started,participant,session,date,expName,psychopyVersion,frameRate,
9.398019499960355,9.398019499960355,space,2.0198861999670044,,883712,001,2023-12-06_14h42.45.064,game,2022.2.5,60.060312591653854,
,,,,41.53138169995509,,,,,,,
