trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text.started,text_5.started,text_4.started,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,10.065375400008634,10.065375400008634,space,6.1208975000772625,,,,,,,,760160,001,2023-12-06_15h59.08.976,game,2022.2.5,60.37276560292066,
,,,,,,,,16.20642649999354,21.218387899920344,26.213400000007823,31.20930739992764,31.20930739992764,space,2.0892937999451533,760160,001,2023-12-06_15h59.08.976,game,2022.2.5,60.37276560292066,
