trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,key_resp.started,key_resp.keys,key_resp.rt,Cross.started,text_3.started,ModulatedTone.started,text_3.stopped,text_2.started,text_4.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,23.78136330000052,23.78136330000052,space,43.94648790000065,,,,,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,0,0,0,0,,,,,67.76602909999929,67.76602909999929,69.74677396666654,69.76723409999977,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,1,0,1,0,,,,,74.7733903999997,74.7733903999997,76.73951796666576,76.77681420000044,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,2,0,2,0,,,,,81.76776509999945,81.76776509999945,83.75322396666549,83.78684009999961,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,3,0,3,0,,,,,88.77696730000025,88.77696730000025,90.74624316666656,90.77627620000021,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,4,0,4,0,,,,,95.79206569999951,95.79206569999951,97.73639096666581,97.8070974000002,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,5,0,5,0,,,,,102.78537030000007,102.78537030000007,104.74798126666634,104.79777069999909,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,6,0,6,0,,,,,109.77745499999946,109.77745499999946,111.743295966666,111.79471589999957,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,7,0,7,0,,,,,116.76920229999996,116.76920229999996,118.75453076666624,118.76697570000033,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,8,0,8,0,,,,,123.77764050000042,123.77764050000042,125.74373516666698,125.7805589999989,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,9,0,9,0,,,,,130.7921470000001,130.7921470000001,132.74143906666566,132.8060519999999,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
0,0,0,0,,,,,,,,,,,,,137.78596149999976,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,0,0,0,0,,,,,142.7781004999997,142.7781004999997,144.74844706666616,144.79241679999905,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,1,0,1,0,,,,,149.77123539999957,149.77123539999957,151.7371538666669,151.76990289999958,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,2,0,2,0,,,,,156.76559319999978,156.76559319999978,158.75050596666577,158.78006639999876,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,3,0,3,0,,,,,163.7956663999994,163.7956663999994,165.7388187666659,165.81028089999927,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,4,0,4,0,,,,,170.76860339999985,170.76860339999985,172.73656836666694,172.76671899999928,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,5,0,5,0,,,,,177.76503579999917,177.76503579999917,179.74889266666676,179.77636989999883,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,6,0,6,0,,,,,184.77278979999937,184.77278979999937,186.7376572666656,186.78733420000026,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,7,0,7,0,,,,,191.78525339999942,191.78525339999942,193.74697026666607,193.79766960000052,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,8,0,8,0,,,,,198.7955836000001,198.7955836000001,200.74485086666598,200.80672950000007,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,9,0,9,0,,,,,205.77057330000025,205.77057330000025,207.75424606666664,207.78686489999927,,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
1,0,1,0,,,,,,,,,,,,,212.77787270000044,,,281706,001,2023-10-12_14h58.05.075,ASSR3,2022.2.5,None,
,,,,,,,,,,,,,,,,,217.7580020000005,217.7580020000005,,,,,,,
