trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,fixation.stopped,response.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,62,1,249,3,,,,,851.0872875999921,852.0867296999932,852.0872931599981,853.4863638999959,854.0874785999913,2.400032043377176,t,1,0.8572894000099041,853.0874866999948,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,62,2,250,2,,,,,854.0874785999913,855.0871681999997,855.0882028599983,856.20441939999,857.0873782999988,2.1086095553963258,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,62,3,251,0,,,,,857.0873782999988,858.0862996999931,858.0872937600027,861.0205298999936,860.088557199997,3.932198171753754,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,63,0,252,2,,,,,861.0205298999936,862.020254499992,862.0213682599963,863.9045581999962,864.0197982999962,2.8823281527880047,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,63,1,253,0,,,,,864.0197982999962,865.0212436000002,865.0223425599936,867.6544157000026,867.0202013999951,3.6309513805670246,None,1,,866.0191819999891,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,63,2,254,3,,,,,867.6544157000026,868.6526013999974,868.6529817599906,871.0868887999968,870.6536954999901,3.432086071835962,t,1,0.7657497000036528,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,63,3,255,1,,,,,871.0868887999968,872.0865943999961,872.0873067599998,874.9868071999954,874.087059700003,3.8949148274776433,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,64,0,256,1,,,,,874.9868071999954,875.9863201999979,875.9881446600004,877.4375929999951,877.9866502999939,2.4458081302932433,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,64,1,257,0,,,,,877.9866502999939,878.9708363999962,878.9731797599918,881.0535199000005,880.9686950000032,3.059742469279838,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,64,2,258,3,,,,,881.0535199000005,882.0533551999979,882.0522463600021,883.4575356999994,884.0525511000014,2.381041772637402,t,1,0.7388080000091577,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,64,3,259,2,,,,,884.0525511000014,885.037568899992,885.0379308599906,886.9047394999943,887.0369746999932,2.8489399249212157,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,65,0,260,2,,,,,887.0369746999932,888.036912800002,888.0376707599892,890.5019415999996,890.0352137000009,3.4610765366443026,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,65,1,261,3,,,,,890.5019415999996,891.5026620999997,891.502302359989,894.4190213999973,893.5014766999957,3.9023148301560715,t,1,0.7859032000123989,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,65,2,262,1,,,,,894.4190213999973,895.402059400003,895.4052265599996,896.735697600001,897.4035868999927,2.30743608348841,None,1,,896.4040061999985,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,65,3,263,0,,,,,897.4035868999927,898.4016125999915,898.4029683599904,899.7368285999983,900.4027242000011,2.3262981627890587,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,66,0,264,0,,,,,900.4027242000011,901.4019210999977,901.4035759599894,902.785392699996,903.4027378000028,2.371794460201193,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,66,1,265,3,,,,,903.4027378000028,904.4019378999947,904.4021786600017,906.2846269000001,906.4018367999961,2.8755565462577426,t,1,0.6971735999977682,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,66,2,266,2,,,,,906.4018367999961,907.4018605000019,907.4024103599907,910.1865693,909.4011070999986,3.773507786301918,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,66,3,267,1,,,,,910.1865693,911.183976100001,911.1834358599983,913.8687322999904,913.1853149999952,3.683870327932135,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,67,0,268,3,,,,,913.8687322999904,914.8673876999965,914.8681003600025,916.0852633999893,916.867322799997,2.2052528292935065,t,1,0.8447672000038438,915.8676568999945,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,67,1,269,2,,,,,916.867322799997,917.8674344000028,917.8685187600015,919.0331758999964,919.8695861000015,2.1539741731143844,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,67,2,270,0,,,,,919.8695861000015,920.8664603999932,920.8690128599949,922.500795400003,922.8663853999897,2.6195576443979194,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,67,3,271,1,,,,,922.8663853999897,923.8672917999938,923.8682871599988,926.3019759000017,925.8661442000011,3.4197771236902526,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,68,0,272,3,,,,,926.3019759000017,927.3000387999928,927.301492859998,928.7001008999941,929.2994112000015,2.3920794204257003,t,1,0.8793646000121953,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,68,1,273,0,,,,,929.2994112000015,930.3005371999898,930.3014499599915,932.584151499992,932.300258599993,3.2708288536651735,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,68,2,274,2,,,,,932.584151499992,933.5670647999941,933.5679041599899,935.6514535000024,935.5666596999945,3.052683842681935,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,68,3,275,1,,,,,935.6514535000024,936.651108399994,936.6499430599899,938.3501147999923,938.6655670999899,2.6886873882940843,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,69,0,276,2,,,,,938.6655670999899,939.6677232999937,939.6696689600024,942.3842907999933,941.6661316999962,3.7180054437323946,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,69,1,277,1,,,,,942.3842907999933,943.36587899999,943.3671295600027,946.3020984000032,945.3669158999983,3.917022275802129,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,69,2,278,3,,,,,946.3020984000032,947.2999120000022,947.3005604599996,949.7499183000036,949.2984883000026,3.4372292931495956,t,1,0.8031837000016822,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,69,3,279,0,,,,,949.7499183000036,950.7324036999926,950.7338931599909,952.2655303999927,952.7334297999914,2.5148821426765657,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,70,0,280,3,,,,,952.7334297999914,953.7334134999983,953.7329324599953,955.4825437999971,955.7320103999955,2.7358358364908395,t,1,0.8937401000002865,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,70,1,281,0,,,,,955.7320103999955,956.7320802999893,956.7323923600009,958.6212582000007,958.7479594999895,2.8845574445456106,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,70,2,282,1,,,,,958.7479594999895,959.7328473999951,959.7318259599954,962.4822544999915,961.734329999992,3.7199516967932675,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,70,3,283,2,,,,,962.4822544999915,963.481567099996,963.4822976599928,964.8482634999964,965.4977029000001,2.356732683282698,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,71,0,284,2,,,,,965.4977029000001,966.4823432999983,966.481710260002,969.315557199996,968.4823924999946,3.805255963434518,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,71,1,285,1,,,,,969.315557199996,970.2980386999989,970.2996672599941,971.4309886999981,972.2984395999956,2.104144666997881,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,71,2,286,0,,,,,972.2984395999956,973.2980001999967,973.2993088600008,975.0645360999915,975.2971436999942,2.767706840741737,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,71,3,287,3,,,,,975.2971436999942,976.2981565999944,976.2993885599965,977.5975636999938,978.2981503999908,2.298708050892981,t,1,0.7859814000112237,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,72,0,288,1,,,,,978.2981503999908,979.2974125999899,979.2988417599947,980.9148527999932,981.2974991999945,2.6145334561062086,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,72,1,289,3,,,,,981.2974991999945,982.2974379999941,982.2977693599926,983.7816932999995,984.2982221999991,2.4826650669416725,t,1,0.8945643000042764,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,72,2,290,0,,,,,984.2982221999991,985.2977538999985,985.2980948599973,986.3299693000008,987.296966199996,2.020594533165275,None,1,,986.2977724999946,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,72,3,291,2,,,,,987.296966199996,988.2968188999948,988.2979403599995,990.9636518999905,990.2970712999959,3.667677090920653,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,73,0,292,0,,,,,990.9636518999905,991.9637813000008,991.9645325599952,994.1154526000028,993.9637989999901,3.1359122670409665,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,73,1,293,3,,,,,994.1154526000028,995.114734399991,995.1135758599951,996.6140748000034,997.1294865999953,2.496862257922985,t,1,0.802580500007025,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,73,2,294,1,,,,,997.1294865999953,998.1309206000005,998.1319557599884,1000.6633254999906,1000.1305079000012,3.5230829759722266,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,73,3,295,2,,,,,1000.6633254999906,1001.6627657999925,1001.6634479599991,1002.7956187999953,1003.662757500002,2.1238406339446634,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,74,0,296,2,,,,,1003.662757500002,1004.6629239999893,1004.663390359997,1007.0480008000013,1006.663918899998,3.3802712947379634,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,74,1,297,3,,,,,1007.0480008000013,1008.0463604999968,1008.0460650599955,1009.6290098000027,1010.0478715999925,2.57156372489659,t,1,0.7349433000053978,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,74,2,298,0,,,,,1010.0478715999925,1011.0470455999894,1011.0463142600013,1013.8955695999903,1013.047956800001,3.832952645059719,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,74,3,299,1,,,,,1013.8955695999903,1014.8949279999943,1014.8961210599912,1017.2632778999978,1016.8967911999935,3.367266287955603,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,75,0,300,3,,,,,1017.2632778999978,1018.261952899993,1018.2627218599912,1021.0630169999931,1020.2620629000012,3.796023687458751,t,1,0.702357000001939,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,75,1,301,2,,,,,1021.0630169999931,1022.062168599994,1022.0621504599942,1024.362750100001,1024.0627957999968,3.2887445048740815,None,1,,1023.0621719999908,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,75,2,302,1,,,,,1024.362750100001,1025.3620133999939,1025.3627955599907,1027.128410099991,1027.3628688000026,2.7651184072221273,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,75,3,303,0,,,,,1027.3628688000026,1028.3611890999891,1028.3620876599991,1030.7290903999965,1030.3617667999933,3.358070718993189,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,76,0,304,0,,,,,1030.7290903999965,1031.7296872000006,1031.7321062599906,1034.0608560999972,1033.7272588999913,3.3210683568762507,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,76,1,305,2,,,,,1034.0608560999972,1035.0614253999956,1035.0629198599884,1037.3274861999962,1037.0613027999934,3.255785794032387,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,76,2,306,3,,,,,1037.3274861999962,1038.3273986999993,1038.3278553599914,1039.678098999997,1040.326688999994,2.3436432200245085,t,1,0.6705237999995006,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,76,3,307,1,,,,,1040.326688999994,1041.3271985000029,1041.3285635599998,1043.7284491000028,1043.3276212999917,3.396030711384735,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,77,0,308,0,,,,,1043.7284491000028,1044.7284196999972,1044.7278167599973,1046.3440346999996,1046.727278899998,2.605825066810734,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,77,1,309,1,,,,,1046.727278899998,1047.7265073000017,1047.7273902599948,1048.8265156999987,1049.7266727999959,2.089952222019198,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,77,2,310,3,,,,,1049.7266727999959,1050.7273527999932,1050.7286608599927,1052.8935065999976,1052.7273642999935,3.1613796811579533,t,1,0.6439562999876216,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,77,3,311,2,,,,,1052.8935065999976,1053.8937892999966,1053.894942159993,1055.4780442999909,1055.8943405000027,2.5816583282931953,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,78,0,312,3,,,,,1055.8943405000027,1056.8935433000006,1056.8936972600015,1059.7445383000013,1058.8931771999924,3.8462793403428366,t,1,0.9212810000026366,1057.8928869999945,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,78,1,313,1,,,,,1059.7445383000013,1060.743791300003,1060.743142559989,1063.1483856999985,1062.7809249999991,3.344503681557784,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,78,2,314,0,,,,,1063.1483856999985,1064.1095692999952,1064.1113914599948,1066.2270392999926,1066.1087811000034,3.0687429273456184,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,78,3,315,2,,,,,1066.2270392999926,1067.2092334999907,1067.2128935600006,1069.1092232999945,1069.2082320999907,2.877401870200262,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,79,0,316,1,,,,,1069.2082320999907,1070.2086520000012,1070.2092076599904,1072.0260197000025,1072.208120700001,2.8061142986034806,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,79,1,317,2,,,,,1072.208120700001,1073.208165499993,1073.2094690600018,1075.9262266000005,1075.211967299998,3.719514880818692,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,79,2,318,3,,,,,1075.9262266000005,1076.9263246999908,1076.9268584600024,1079.0266809000022,1078.9264481999999,3.0879225522083042,t,1,0.6426242000015918,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,79,3,319,0,,,,,1079.0266809000022,1080.025522099997,1080.0267549599914,1082.3090651999955,1082.0263279999926,3.284050262385617,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,80,0,320,3,,,,,1082.3090651999955,1083.3100861999992,1083.3090792599935,1086.1920302999933,1085.3250480999995,3.8820798840463273,t,1,0.7524687999975868,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,80,1,321,2,,,,,1086.1920302999933,1087.1931224,1087.1926710599903,1090.1582465999963,1089.191731400002,3.9626827687859416,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,80,2,322,0,,,,,1090.1582465999963,1091.1590578999894,1091.158966459999,1093.7910157000006,1093.1577736999898,3.6255344587691463,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,80,3,323,1,,,,,1093.7910157000006,1094.7913875999948,1094.7918977600013,1097.5416916999966,1096.791462299996,3.740814065595436,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,81,0,324,3,,,,,1097.5416916999966,1098.5407485999895,1098.541845059993,1100.0258629000018,1100.5404389000032,2.48093612419542,t,1,0.7196446000016294,1099.5419372999895,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,81,1,325,0,,,,,1100.5404389000032,1101.540802699994,1101.541657060002,1102.9587417000002,1103.5413584999915,2.4157792510803366,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,81,2,326,1,,,,,1103.5413584999915,1104.5295923999947,1104.5265859599997,1105.5583447999961,1106.5413295999897,2.013799110624408,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,81,3,327,2,,,,,1106.5413295999897,1107.5420977999893,1107.542114259991,1109.5409776000015,1109.5409776000015,2.9945406842073776,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,82,0,328,1,,,,,1109.5409776000015,1110.5408270999906,1110.5421788600027,1112.0412434000027,1112.5408110999997,2.4935830765836955,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,82,1,329,3,,,,,1112.5408110999997,1113.5407581000036,1113.5421812599918,1116.190987199996,1115.5405126999976,3.6474333790171416,t,1,0.7572711999964667,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
