trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial,file,corrAns,tone,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.267566999973496,11.267566999973496,space,0.8099023999820929,,,,,001,2023-10-25_15h40.43.567,Oddball_task,2022.2.5,60.08185552074386,
,,,,,,,,,,,,12.116593999991892,13.100681799987797,13.100443869992159,,,,,,,
